step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
312,1142.723654,7629.986816,26.7578125,-34663.70313,73434608
313,1147.123317,7752.199219,25.390625,-35172.38281,74783336
314,1150.016582,7459.086914,28.7109375,-33873.44531,71514672
315,1141.681829,7664.310547,26.3671875,-34625.96875,73815416
316,1149.305737,7683.607422,26.171875,-34403.16016,74014096
317,1142.059495,7750.914063,25.390625,-34846.61719,74777248
318,1146.730415,7475.43457,28.515625,-33457.43359,71698488
319,1141.780746,7854.649902,24.21875,-35424.37891,75927456
320,1149.027972,7527.951172,27.9296875,-34020.99219,72278016
321,1142.754889,7457.001953,28.7109375,-33411.13281,71504200
322,1144.763549,7526.760742,27.9296875,-32099.38672,72272192
323,1148.722739,7562.441406,27.5390625,-32851.50781,72660048
324,1143.896695,7595.706055,27.1484375,-33180.28516,73041120
325,1144.265504,7768.769531,25.1953125,-35464.96875,74964184
326,1148.115737,7579.562988,27.34375,-34921.87109,72849288
327,1153.021326,7442.67041,28.90625,-33186.48438,71314928
328,1144.168205,7422.814453,29.1015625,-33673,71116576
329,1143.321539,7906.91748,23.6328125,-36532.78516,76500840
330,1150.071659,7994.938477,22.65625,-34435.17188,77467648
331,1150.05649,7528.238281,27.9296875,-32776.54297,72271352
332,1145.45587,7440.483398,28.90625,-32778.01172,71306688
333,1144.696043,7595.92334,27.1484375,-33392.75,73036496
334,1147.118253,7717.616699,25.78125,-34603.89844,74382752
335,1145.0625,7717.086914,25.78125,-33036.65625,74383040
336,1143.087702,7854.966797,24.21875,-35281,75919288
337,1148.423487,7821.682129,24.609375,-34461.00781,75535728
338,1145.275797,7423.136719,29.1015625,-32952.60547,71111088
339,1146.85926,7648.384766,26.5625,-33338.32813,73610208
340,1139.561109,7473.390625,28.515625,-33538.79688,71681776
341,1145.420698,7475.061523,28.515625,-34755.80078,71685592
342,1140.657443,7733.253906,25.5859375,-34763.49609,74565392
343,1148.423664,7735.241699,25.5859375,-34474.87109,74572696
344,1143.306417,7733.932129,25.5859375,-34415.19922,74566720
345,1143.414709,7284.210938,30.6640625,-30777.4668,69561664
346,1149.410846,7649.0625,26.5625,-33347.55078,73609728
347,1146.008745,7682.744141,26.171875,-33681.79297,73988320
348,1148.55059,7527.817871,27.9296875,-33866.04297,72258832
349,1142.446336,7491.513184,28.3203125,-33041.95313,71871520
350,1141.286921,7664.206543,26.3671875,-33787.18359,73794944
351,1141.254816,7473.873535,28.515625,-32665.76563,71675632
352,1150.65377,7822.231445,24.609375,-35181.95703,75527808
353,1148.892337,7476.05127,28.515625,-33511.09375,71681248
354,1150.996377,7614.916992,26.953125,-34701.51172,73219344
355,1149.491521,7770.086914,25.1953125,-33513.17969,74949680
356,1146.13404,7579.020996,27.34375,-33562.66797,72833368
357,1151.279939,7528.580566,27.9296875,-34497.34766,72259096
358,1147.321704,7475.603516,28.515625,-34629.64453,71675088
359,1153.099409,7805.554199,24.8046875,-36105.84375,75332880
360,1144.552951,7820.72998,24.609375,-35407.3125,75522504
361,1144.249,7837.95166,24.4140625,-33184.20703,75711144
362,1144.136886,7976.296875,22.8515625,-36193.58594,77250608
363,1149.569097,7666.390137,26.3671875,-34213.88672,73791584
364,1148.982435,7355.067383,29.8828125,-31919.7207,70329296
365,1149.73556,7493.577148,28.3203125,-32887.95313,71869616
366,1141.213822,7750.69873,25.390625,-33499.30078,74748336
367,1141.290355,7594.998535,27.1484375,-32188.15039,73015632
368,1145.34375,7544.216309,27.734375,-34395.24219,72440400
369,1144.673553,7422.961914,29.1015625,-33373.62109,71090000
370,1142.708402,7387.791016,29.4921875,-31651.75781,70706144
371,1147.458044,7199,31.640625,-32487.75,68595952
372,1143.803367,7543.789551,27.734375,-31365.71094,72436640
373,1147.046875,7665.725586,26.3671875,-31976.63086,73785360
374,1149.687078,7441.706543,28.90625,-32597.99219,71287792
375,1144.058954,7561.157227,27.5390625,-31880.01758,72629632
376,1148.701024,7942.764648,23.2421875,-35283.125,76862136
377,1145.684593,7769.12793,25.1953125,-35084.65625,74935904
378,1150.083296,7597.385742,27.1484375,-33661.85156,73012552
379,1154.394706,7684.939453,26.171875,-35224.20313,73976880
380,1143.277699,7716.626465,25.78125,-34166.76563,74356328
381,1148.20431,7493.144043,28.3203125,-33045.34375,71856960
382,1145.642348,7648.061523,26.5625,-34125.41406,73585264
383,1146.760643,7613.774902,26.953125,-34071.46484,73200544
384,1145.981399,7094.775391,32.8125,-30010.71484,67431544
385,1146.753049,7873.145996,24.0234375,-33028.54297,76083024
386,1149.210882,7562.575195,27.5390625,-33053.53516,72625976
387,1142.74798,7993.279297,22.65625,-34977.09375,77427216
388,1151.826814,7528.73291,27.9296875,-31955.76563,72241072
389,1148.975548,7337.77832,30.078125,-32465.22266,70124240
390,1144.459423,7768.818848,25.1953125,-34615.73047,74926752
391,1147.050064,7458.234863,28.7109375,-30798.8418,71472448
392,1144.90625,7526.799805,27.9296875,-32558.00586,72234968
393,1143.189482,7682.006348,26.171875,-32045.84961,73964352
394,1147.377115,7700.392578,25.9765625,-32747.58984,74158256
395,1148.037298,7856.165039,24.21875,-33837.97656,75891072
396,1152.212302,7822.614746,24.609375,-33536.08594,75506680
397,1143.039063,7405.1875,29.296875,-32565.08789,70882816
398,1151.436849,7511.341797,28.125,-31148.2168,72047312
399,1139.596979,7404.179199,29.296875,-31534.43555,70881824
400,1148.237226,7631.461914,26.7578125,-32288.0293,73384560
401,1144.725462,7544.044922,27.734375,-32652.83008,72423472
402,1148.058285,7372.080078,29.6875,-32401.47266,70503800
403,1142.126584,7439.520996,28.90625,-33318.24609,71267792
404,1143.214548,7941.489258,23.2421875,-35637.15625,76843296
