step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
423,1132.808761,5947.416504,45.703125,1419.169556,12569283
424,1137.892615,6330.53418,41.40625,1266.775024,11273277
425,1136.777536,6139.651367,43.5546875,1320.511963,11790272
426,1131.000482,6067.845703,44.3359375,1380.538818,12503572
427,1135.857343,6139.25,43.5546875,1291.734619,11793384
428,1138.000221,6330.578125,41.40625,1321.646851,11698666
429,1132.70696,6189.834961,42.96875,1312.958374,11828382
430,1139.019531,6054.094238,44.53125,1452.016357,12819924
431,1135.549279,5948.668945,45.703125,1353.671997,12488274
432,1130.431962,5894.360352,46.2890625,1306.845947,12228034
433,1137.201933,5914.803711,46.09375,1314.251465,12312796
434,1138.203601,6019.115234,44.921875,1403.057861,12369028
435,1131.609963,5860.262695,46.6796875,1518.704346,13256346
436,1135.32429,6190.959473,42.96875,1212.272705,11886878
437,1137.11783,6001.316895,45.1171875,1316.994995,12242034
438,1139.414574,6296.552246,41.796875,1302.523682,11502245
439,1136.025641,5948.886719,45.703125,1619.325195,12918550
440,1134.510591,5861.617188,46.6796875,1462.210205,12917389
441,1129.131348,6118.995117,43.75,1475.520508,12420792
442,1135.730811,6052.630371,44.53125,1319.798828,11953080
443,1131.967942,5981.672852,45.3125,1417.652588,12449648
444,1135.479533,6312.221191,41.6015625,1578.21582,12180999
445,1134.305783,6173.206055,43.1640625,1467.080688,12197960
446,1138.772653,6036.677246,44.7265625,1581.156616,13018972
447,1134.722252,5982.920898,45.3125,1616.477417,12812522
448,1132.075721,6172.243652,43.1640625,1577.879395,12100900
449,1134.394893,6069.351563,44.3359375,1598.577637,12814044
450,1135.549087,6208.369141,42.7734375,1484.750488,12133938
451,1129.849931,6101.984863,43.9453125,1562.311157,12925801
452,1135.568846,6035.245117,44.7265625,1691.071289,13181096
453,1137.091454,5758.959961,47.8515625,1699.439697,13770073
454,1138.684835,5534.727539,50.390625,1781.818604,14792258
455,1134.177606,6034.62207,44.7265625,1490.915527,12778152
456,1133.891787,5809.378906,47.265625,1675.817383,13573017
457,1138.253892,5274.88916,53.3203125,1669.294189,14972632
